"global_step","DRRandom_04-01-36-40 - _step","DRRandom_04-01-36-40 - _step__MIN","DRRandom_04-01-36-40 - _step__MAX","DRRandom_04-01-36-40 - rewards/collision/step","DRRandom_04-01-36-40 - rewards/collision/step__MIN","DRRandom_04-01-36-40 - rewards/collision/step__MAX"
"506462208","3867","3867","3867","-0.9376170635223389","-0.9376170635223389","-0.9376170635223389"
"506986496","3871","3871","3871","-1.071171522140503","-1.071171522140503","-1.071171522140503"
"507510784","3875","3875","3875","-1.0295028686523438","-1.0295028686523438","-1.0295028686523438"
"508035072","3879","3879","3879","-0.9332554936408997","-0.9332554936408997","-0.9332554936408997"
"508559360","3883","3883","3883","-1.0213271379470825","-1.0213271379470825","-1.0213271379470825"
"509083648","3887","3887","3887","-0.8417913913726807","-0.8417913913726807","-0.8417913913726807"
"509607936","3891","3891","3891","-0.9475524425506592","-0.9475524425506592","-0.9475524425506592"
"510132224","3895","3895","3895","-0.5851805210113525","-0.5851805210113525","-0.5851805210113525"
"510656512","3899","3899","3899","-1.4852943420410156","-1.4852943420410156","-1.4852943420410156"
"511180800","3903","3903","3903","-1.1720657348632812","-1.1720657348632812","-1.1720657348632812"
"511705088","3907","3907","3907","-1.3475533723831177","-1.3475533723831177","-1.3475533723831177"
"512229376","3911","3911","3911","-0.5958589911460876","-0.5958589911460876","-0.5958589911460876"
"512753664","3915","3915","3915","-0.8227289915084839","-0.8227289915084839","-0.8227289915084839"
"513277952","3919","3919","3919","-1.0532991886138916","-1.0532991886138916","-1.0532991886138916"
"513802240","3923","3923","3923","-0.9174957275390625","-0.9174957275390625","-0.9174957275390625"
"514326528","3927","3927","3927","-0.9527783989906311","-0.9527783989906311","-0.9527783989906311"
"514850816","3931","3931","3931","-1.3141647577285767","-1.3141647577285767","-1.3141647577285767"
"515375104","3935","3935","3935","-1.093645453453064","-1.093645453453064","-1.093645453453064"
"515899392","3939","3939","3939","-1.1726500988006592","-1.1726500988006592","-1.1726500988006592"
"516423680","3943","3943","3943","-1.151789665222168","-1.151789665222168","-1.151789665222168"
"516947968","3947","3947","3947","-0.9680102467536926","-0.9680102467536926","-0.9680102467536926"
"517472256","3951","3951","3951","-1.1443580389022827","-1.1443580389022827","-1.1443580389022827"
"517996544","3955","3955","3955","-1.0573538541793823","-1.0573538541793823","-1.0573538541793823"
"518520832","3959","3959","3959","-1.3245998620986938","-1.3245998620986938","-1.3245998620986938"
"519045120","3963","3963","3963","-1.1373748779296875","-1.1373748779296875","-1.1373748779296875"
"519569408","3967","3967","3967","-0.6539762616157532","-0.6539762616157532","-0.6539762616157532"
"520093696","3971","3971","3971","-1.144949197769165","-1.144949197769165","-1.144949197769165"
"520617984","3975","3975","3975","-1.019122838973999","-1.019122838973999","-1.019122838973999"
"521142272","3979","3979","3979","-1.4720382690429688","-1.4720382690429688","-1.4720382690429688"
"521666560","3983","3983","3983","-0.4997776746749878","-0.4997776746749878","-0.4997776746749878"
"522190848","3987","3987","3987","-0.7170843482017517","-0.7170843482017517","-0.7170843482017517"
"522715136","3991","3991","3991","-1.138208270072937","-1.138208270072937","-1.138208270072937"
"523239424","3995","3995","3995","-0.9373717904090881","-0.9373717904090881","-0.9373717904090881"
"523763712","3999","3999","3999","-0.6533735394477844","-0.6533735394477844","-0.6533735394477844"
